dataset,backbone,loss,bits,features,applicable,feature_definition,protocol,map_pct,codes_file,source
Houston2013,A2S2KResNet,DSH,32,cls,yes,,,,codes/Houston2013/A2S2KResNet/DSH/32/cls.npz,
Houston2013,A2S2KResNet,DSH,32,all,yes,,,,codes/Houston2013/A2S2KResNet/DSH/32/all.npz,
Houston2013,A2S2KResNet,DSH,64,cls,yes,,,,codes/Houston2013/A2S2KResNet/DSH/64/cls.npz,
Houston2013,A2S2KResNet,DSH,64,all,yes,,,,codes/Houston2013/A2S2KResNet/DSH/64/all.npz,
Houston2013,A2S2KResNet,GreedyHash,16,cls,yes,,,,codes/Houston2013/A2S2KResNet/GreedyHash/16/cls.npz,
Houston2013,A2S2KResNet,GreedyHash,16,all,yes,,,,codes/Houston2013/A2S2KResNet/GreedyHash/16/all.npz,
Houston2013,A2S2KResNet,GreedyHash,32,cls,yes,,,,codes/Houston2013/A2S2KResNet/GreedyHash/32/cls.npz,
Houston2013,A2S2KResNet,GreedyHash,32,all,yes,,,,codes/Houston2013/A2S2KResNet/GreedyHash/32/all.npz,
Houston2013,A2S2KResNet,GreedyHash,64,cls,yes,,,,codes/Houston2013/A2S2KResNet/GreedyHash/64/cls.npz,
Houston2013,A2S2KResNet,GreedyHash,64,all,yes,,,,codes/Houston2013/A2S2KResNet/GreedyHash/64/all.npz,
Houston2013,A2S2KResNet,HashNet,16,cls,yes,,,,codes/Houston2013/A2S2KResNet/HashNet/16/cls.npz,
Houston2013,A2S2KResNet,HashNet,16,all,yes,,,,codes/Houston2013/A2S2KResNet/HashNet/16/all.npz,
Houston2013,A2S2KResNet,HashNet,32,cls,yes,,,,codes/Houston2013/A2S2KResNet/HashNet/32/cls.npz,
Houston2013,A2S2KResNet,HashNet,32,all,yes,,,,codes/Houston2013/A2S2KResNet/HashNet/32/all.npz,
Houston2013,A2S2KResNet,HashNet,64,cls,yes,,,,codes/Houston2013/A2S2KResNet/HashNet/64/cls.npz,
Houston2013,A2S2KResNet,HashNet,64,all,yes,,,,codes/Houston2013/A2S2KResNet/HashNet/64/all.npz,
Houston2013,A2S2KResNet,IDHN,16,cls,yes,,,,codes/Houston2013/A2S2KResNet/IDHN/16/cls.npz,
Houston2013,A2S2KResNet,IDHN,16,all,yes,,,,codes/Houston2013/A2S2KResNet/IDHN/16/all.npz,
Houston2013,A2S2KResNet,IDHN,32,cls,yes,,,,codes/Houston2013/A2S2KResNet/IDHN/32/cls.npz,
Houston2013,A2S2KResNet,IDHN,32,all,yes,,,,codes/Houston2013/A2S2KResNet/IDHN/32/all.npz,
Houston2013,A2S2KResNet,IDHN,64,cls,yes,,,,codes/Houston2013/A2S2KResNet/IDHN/64/cls.npz,
Houston2013,A2S2KResNet,IDHN,64,all,yes,,,,codes/Houston2013/A2S2KResNet/IDHN/64/all.npz,
Houston2013,A2S2KResNet,OrthoHash,16,cls,yes,,,,codes/Houston2013/A2S2KResNet/OrthoHash/16/cls.npz,
Houston2013,A2S2KResNet,OrthoHash,16,all,yes,,,,codes/Houston2013/A2S2KResNet/OrthoHash/16/all.npz,
Houston2013,A2S2KResNet,OrthoHash,32,cls,yes,,,,codes/Houston2013/A2S2KResNet/OrthoHash/32/cls.npz,
Houston2013,A2S2KResNet,OrthoHash,32,all,yes,,,,codes/Houston2013/A2S2KResNet/OrthoHash/32/all.npz,
Houston2013,A2S2KResNet,OrthoHash,64,cls,yes,,,,codes/Houston2013/A2S2KResNet/OrthoHash/64/cls.npz,
Houston2013,A2S2KResNet,OrthoHash,64,all,yes,,,,codes/Houston2013/A2S2KResNet/OrthoHash/64/all.npz,
Houston2013,A2S2KResNet,DSPCH,16,cls,yes,,,,codes/Houston2013/A2S2KResNet/DSPCH/16/cls.npz,
Houston2013,A2S2KResNet,DSPCH,16,all,yes,,,,codes/Houston2013/A2S2KResNet/DSPCH/16/all.npz,
Houston2013,A2S2KResNet,DSPCH,32,cls,yes,,,,codes/Houston2013/A2S2KResNet/DSPCH/32/cls.npz,
Houston2013,A2S2KResNet,DSPCH,32,all,yes,,,,codes/Houston2013/A2S2KResNet/DSPCH/32/all.npz,
Houston2013,A2S2KResNet,DSPCH,64,cls,yes,,,,codes/Houston2013/A2S2KResNet/DSPCH/64/cls.npz,
Houston2013,A2S2KResNet,DSPCH,64,all,yes,,,,codes/Houston2013/A2S2KResNet/DSPCH/64/all.npz,
Houston2013,A2S2KResNet,DHNN,16,cls,yes,,,,codes/Houston2013/A2S2KResNet/DHNN/16/cls.npz,
Houston2013,A2S2KResNet,DHNN,16,all,yes,,,,codes/Houston2013/A2S2KResNet/DHNN/16/all.npz,
Houston2013,A2S2KResNet,DHNN,32,cls,yes,,,,codes/Houston2013/A2S2KResNet/DHNN/32/cls.npz,
Houston2013,A2S2KResNet,DHNN,32,all,yes,,,,codes/Houston2013/A2S2KResNet/DHNN/32/all.npz,
Houston2013,A2S2KResNet,DHNN,64,cls,yes,,,,codes/Houston2013/A2S2KResNet/DHNN/64/cls.npz,
Houston2013,A2S2KResNet,DHNN,64,all,yes,,,,codes/Houston2013/A2S2KResNet/DHNN/64/all.npz,
Houston2013,ContextualNet,CSQ,16,cls,yes,,,,codes/Houston2013/ContextualNet/CSQ/16/cls.npz,
Houston2013,ContextualNet,CSQ,16,all,yes,,,,codes/Houston2013/ContextualNet/CSQ/16/all.npz,
Houston2013,ContextualNet,CSQ,32,cls,yes,,,,codes/Houston2013/ContextualNet/CSQ/32/cls.npz,
Houston2013,ContextualNet,CSQ,32,all,yes,,,,codes/Houston2013/ContextualNet/CSQ/32/all.npz,
Houston2013,ContextualNet,CSQ,64,cls,yes,,,,codes/Houston2013/ContextualNet/CSQ/64/cls.npz,
Houston2013,ContextualNet,CSQ,64,all,yes,,,,codes/Houston2013/ContextualNet/CSQ/64/all.npz,
Houston2013,ContextualNet,DPN,16,cls,yes,,,,codes/Houston2013/ContextualNet/DPN/16/cls.npz,
Houston2013,ContextualNet,DPN,16,all,yes,,,,codes/Houston2013/ContextualNet/DPN/16/all.npz,
Houston2013,ContextualNet,DPN,32,cls,yes,,,,codes/Houston2013/ContextualNet/DPN/32/cls.npz,
Houston2013,ContextualNet,DPN,32,all,yes,,,,codes/Houston2013/ContextualNet/DPN/32/all.npz,
Houston2013,ContextualNet,DPN,64,cls,yes,,,,codes/Houston2013/ContextualNet/DPN/64/cls.npz,
Houston2013,ContextualNet,DPN,64,all,yes,,,,codes/Houston2013/ContextualNet/DPN/64/all.npz,
Houston2013,ContextualNet,DSH,16,cls,yes,,,,codes/Houston2013/ContextualNet/DSH/16/cls.npz,
Houston2013,ContextualNet,DSH,16,all,yes,,,,codes/Houston2013/ContextualNet/DSH/16/all.npz,
Houston2013,ContextualNet,DSH,32,cls,yes,,,,codes/Houston2013/ContextualNet/DSH/32/cls.npz,
Houston2013,ContextualNet,DSH,32,all,yes,,,,codes/Houston2013/ContextualNet/DSH/32/all.npz,
Houston2013,ContextualNet,DSH,64,cls,yes,,,,codes/Houston2013/ContextualNet/DSH/64/cls.npz,
Houston2013,ContextualNet,DSH,64,all,yes,,,,codes/Houston2013/ContextualNet/DSH/64/all.npz,
Houston2013,ContextualNet,GreedyHash,16,cls,yes,,,,codes/Houston2013/ContextualNet/GreedyHash/16/cls.npz,
Houston2013,ContextualNet,GreedyHash,16,all,yes,,,,codes/Houston2013/ContextualNet/GreedyHash/16/all.npz,
Houston2013,ContextualNet,GreedyHash,32,cls,yes,,,,codes/Houston2013/ContextualNet/GreedyHash/32/cls.npz,
Houston2013,ContextualNet,GreedyHash,32,all,yes,,,,codes/Houston2013/ContextualNet/GreedyHash/32/all.npz,
Houston2013,ContextualNet,GreedyHash,64,cls,yes,,,,codes/Houston2013/ContextualNet/GreedyHash/64/cls.npz,
Houston2013,ContextualNet,GreedyHash,64,all,yes,,,,codes/Houston2013/ContextualNet/GreedyHash/64/all.npz,
Houston2013,ContextualNet,HashNet,16,cls,yes,,,,codes/Houston2013/ContextualNet/HashNet/16/cls.npz,
Houston2013,ContextualNet,HashNet,16,all,yes,,,,codes/Houston2013/ContextualNet/HashNet/16/all.npz,
Houston2013,ContextualNet,HashNet,32,cls,yes,,,,codes/Houston2013/ContextualNet/HashNet/32/cls.npz,
Houston2013,ContextualNet,HashNet,32,all,yes,,,,codes/Houston2013/ContextualNet/HashNet/32/all.npz,
Houston2013,ContextualNet,HashNet,64,cls,yes,,,,codes/Houston2013/ContextualNet/HashNet/64/cls.npz,
Houston2013,ContextualNet,HashNet,64,all,yes,,,,codes/Houston2013/ContextualNet/HashNet/64/all.npz,
Houston2013,ContextualNet,IDHN,16,cls,yes,,,,codes/Houston2013/ContextualNet/IDHN/16/cls.npz,
Houston2013,ContextualNet,IDHN,16,all,yes,,,,codes/Houston2013/ContextualNet/IDHN/16/all.npz,
Houston2013,ContextualNet,IDHN,32,cls,yes,,,,codes/Houston2013/ContextualNet/IDHN/32/cls.npz,
Houston2013,ContextualNet,IDHN,32,all,yes,,,,codes/Houston2013/ContextualNet/IDHN/32/all.npz,
Houston2013,ContextualNet,IDHN,64,cls,yes,,,,codes/Houston2013/ContextualNet/IDHN/64/cls.npz,
Houston2013,ContextualNet,IDHN,64,all,yes,,,,codes/Houston2013/ContextualNet/IDHN/64/all.npz,
Houston2013,ContextualNet,OrthoHash,16,cls,yes,,,,codes/Houston2013/ContextualNet/OrthoHash/16/cls.npz,
Houston2013,ContextualNet,OrthoHash,16,all,yes,,,,codes/Houston2013/ContextualNet/OrthoHash/16/all.npz,
Houston2013,ContextualNet,OrthoHash,32,cls,yes,,,,codes/Houston2013/ContextualNet/OrthoHash/32/cls.npz,
Houston2013,ContextualNet,OrthoHash,32,all,yes,,,,codes/Houston2013/ContextualNet/OrthoHash/32/all.npz,
Houston2013,ContextualNet,OrthoHash,64,cls,yes,,,,codes/Houston2013/ContextualNet/OrthoHash/64/cls.npz,
Houston2013,ContextualNet,OrthoHash,64,all,yes,,,,codes/Houston2013/ContextualNet/OrthoHash/64/all.npz,
Houston2013,ContextualNet,DSPCH,16,cls,yes,,,,codes/Houston2013/ContextualNet/DSPCH/16/cls.npz,
Houston2013,ContextualNet,DSPCH,16,all,yes,,,,codes/Houston2013/ContextualNet/DSPCH/16/all.npz,
Houston2013,ContextualNet,DSPCH,32,cls,yes,,,,codes/Houston2013/ContextualNet/DSPCH/32/cls.npz,
Houston2013,ContextualNet,DSPCH,32,all,yes,,,,codes/Houston2013/ContextualNet/DSPCH/32/all.npz,
Houston2013,ContextualNet,DSPCH,64,cls,yes,,,,codes/Houston2013/ContextualNet/DSPCH/64/cls.npz,
Houston2013,ContextualNet,DSPCH,64,all,yes,,,,codes/Houston2013/ContextualNet/DSPCH/64/all.npz,
Houston2013,ContextualNet,DHNN,16,cls,yes,,,,codes/Houston2013/ContextualNet/DHNN/16/cls.npz,
Houston2013,ContextualNet,DHNN,16,all,yes,,,,codes/Houston2013/ContextualNet/DHNN/16/all.npz,
Houston2013,ContextualNet,DHNN,32,cls,yes,,,,codes/Houston2013/ContextualNet/DHNN/32/cls.npz,
Houston2013,ContextualNet,DHNN,32,all,yes,,,,codes/Houston2013/ContextualNet/DHNN/32/all.npz,
Houston2013,ContextualNet,DHNN,64,cls,yes,,,,codes/Houston2013/ContextualNet/DHNN/64/cls.npz,
Houston2013,ContextualNet,DHNN,64,all,yes,,,,codes/Houston2013/ContextualNet/DHNN/64/all.npz,
Houston2013,CNN-2D,CSQ,16,cls,yes,,,,codes/Houston2013/CNN-2D/CSQ/16/cls.npz,
Houston2013,CNN-2D,CSQ,16,all,yes,,,,codes/Houston2013/CNN-2D/CSQ/16/all.npz,
Houston2013,CNN-2D,CSQ,32,cls,yes,,,,codes/Houston2013/CNN-2D/CSQ/32/cls.npz,
Houston2013,CNN-2D,CSQ,32,all,yes,,,,codes/Houston2013/CNN-2D/CSQ/32/all.npz,
Houston2013,CNN-2D,CSQ,64,cls,yes,,,,codes/Houston2013/CNN-2D/CSQ/64/cls.npz,
Houston2013,CNN-2D,CSQ,64,all,yes,,,,codes/Houston2013/CNN-2D/CSQ/64/all.npz,
Houston2013,CNN-2D,DPN,16,cls,yes,,,,codes/Houston2013/CNN-2D/DPN/16/cls.npz,
Houston2013,CNN-2D,DPN,16,all,yes,,,,codes/Houston2013/CNN-2D/DPN/16/all.npz,
Houston2013,CNN-2D,DPN,32,cls,yes,,,,codes/Houston2013/CNN-2D/DPN/32/cls.npz,
Houston2013,CNN-2D,DPN,32,all,yes,,,,codes/Houston2013/CNN-2D/DPN/32/all.npz,
Houston2013,CNN-2D,DPN,64,cls,yes,,,,codes/Houston2013/CNN-2D/DPN/64/cls.npz,
Houston2013,CNN-2D,DPN,64,all,yes,,,,codes/Houston2013/CNN-2D/DPN/64/all.npz,
Houston2013,CNN-2D,DSH,16,cls,yes,,,,codes/Houston2013/CNN-2D/DSH/16/cls.npz,
Houston2013,CNN-2D,DSH,16,all,yes,,,,codes/Houston2013/CNN-2D/DSH/16/all.npz,
Houston2013,CNN-2D,DSH,32,cls,yes,,,,codes/Houston2013/CNN-2D/DSH/32/cls.npz,
Houston2013,CNN-2D,DSH,32,all,yes,,,,codes/Houston2013/CNN-2D/DSH/32/all.npz,
Houston2013,CNN-2D,DSH,64,cls,yes,,,,codes/Houston2013/CNN-2D/DSH/64/cls.npz,
Houston2013,CNN-2D,DSH,64,all,yes,,,,codes/Houston2013/CNN-2D/DSH/64/all.npz,
Houston2013,CNN-2D,GreedyHash,16,cls,yes,,,,codes/Houston2013/CNN-2D/GreedyHash/16/cls.npz,
Houston2013,CNN-2D,GreedyHash,16,all,yes,,,,codes/Houston2013/CNN-2D/GreedyHash/16/all.npz,
Houston2013,CNN-2D,GreedyHash,32,cls,yes,,,,codes/Houston2013/CNN-2D/GreedyHash/32/cls.npz,
Houston2013,CNN-2D,GreedyHash,32,all,yes,,,,codes/Houston2013/CNN-2D/GreedyHash/32/all.npz,
Houston2013,CNN-2D,GreedyHash,64,cls,yes,,,,codes/Houston2013/CNN-2D/GreedyHash/64/cls.npz,
Houston2013,CNN-2D,GreedyHash,64,all,yes,,,,codes/Houston2013/CNN-2D/GreedyHash/64/all.npz,
Houston2013,CNN-2D,HashNet,16,cls,yes,,,,codes/Houston2013/CNN-2D/HashNet/16/cls.npz,
Houston2013,CNN-2D,HashNet,16,all,yes,,,,codes/Houston2013/CNN-2D/HashNet/16/all.npz,
Houston2013,CNN-2D,HashNet,32,cls,yes,,,,codes/Houston2013/CNN-2D/HashNet/32/cls.npz,
Houston2013,CNN-2D,HashNet,32,all,yes,,,,codes/Houston2013/CNN-2D/HashNet/32/all.npz,
Houston2013,CNN-2D,HashNet,64,cls,yes,,,,codes/Houston2013/CNN-2D/HashNet/64/cls.npz,
Houston2013,CNN-2D,HashNet,64,all,yes,,,,codes/Houston2013/CNN-2D/HashNet/64/all.npz,
Houston2013,CNN-2D,IDHN,16,cls,yes,,,,codes/Houston2013/CNN-2D/IDHN/16/cls.npz,
Houston2013,CNN-2D,IDHN,16,all,yes,,,,codes/Houston2013/CNN-2D/IDHN/16/all.npz,
Houston2013,CNN-2D,IDHN,32,cls,yes,,,,codes/Houston2013/CNN-2D/IDHN/32/cls.npz,
Houston2013,CNN-2D,IDHN,32,all,yes,,,,codes/Houston2013/CNN-2D/IDHN/32/all.npz,
Houston2013,CNN-2D,IDHN,64,cls,yes,,,,codes/Houston2013/CNN-2D/IDHN/64/cls.npz,
Houston2013,CNN-2D,IDHN,64,all,yes,,,,codes/Houston2013/CNN-2D/IDHN/64/all.npz,
Houston2013,CNN-2D,OrthoHash,16,cls,yes,,,,codes/Houston2013/CNN-2D/OrthoHash/16/cls.npz,
Houston2013,CNN-2D,OrthoHash,16,all,yes,,,,codes/Houston2013/CNN-2D/OrthoHash/16/all.npz,
Houston2013,CNN-2D,OrthoHash,32,cls,yes,,,,codes/Houston2013/CNN-2D/OrthoHash/32/cls.npz,
Houston2013,CNN-2D,OrthoHash,32,all,yes,,,,codes/Houston2013/CNN-2D/OrthoHash/32/all.npz,
Houston2013,CNN-2D,OrthoHash,64,cls,yes,,,,codes/Houston2013/CNN-2D/OrthoHash/64/cls.npz,
Houston2013,CNN-2D,OrthoHash,64,all,yes,,,,codes/Houston2013/CNN-2D/OrthoHash/64/all.npz,
Houston2013,CNN-2D,DSPCH,16,cls,yes,,,,codes/Houston2013/CNN-2D/DSPCH/16/cls.npz,
Houston2013,CNN-2D,DSPCH,16,all,yes,,,,codes/Houston2013/CNN-2D/DSPCH/16/all.npz,
Houston2013,CNN-2D,DSPCH,32,cls,yes,,,,codes/Houston2013/CNN-2D/DSPCH/32/cls.npz,
Houston2013,CNN-2D,DSPCH,32,all,yes,,,,codes/Houston2013/CNN-2D/DSPCH/32/all.npz,
Houston2013,CNN-2D,DSPCH,64,cls,yes,,,,codes/Houston2013/CNN-2D/DSPCH/64/cls.npz,
Houston2013,CNN-2D,DSPCH,64,all,yes,,,,codes/Houston2013/CNN-2D/DSPCH/64/all.npz,
Houston2013,CNN-2D,DHNN,16,cls,yes,,,,codes/Houston2013/CNN-2D/DHNN/16/cls.npz,
Houston2013,CNN-2D,DHNN,16,all,yes,,,,codes/Houston2013/CNN-2D/DHNN/16/all.npz,
Houston2013,CNN-2D,DHNN,32,cls,yes,,,,codes/Houston2013/CNN-2D/DHNN/32/cls.npz,
Houston2013,CNN-2D,DHNN,32,all,yes,,,,codes/Houston2013/CNN-2D/DHNN/32/all.npz,
Houston2013,CNN-2D,DHNN,64,cls,yes,,,,codes/Houston2013/CNN-2D/DHNN/64/cls.npz,
Houston2013,CNN-2D,DHNN,64,all,yes,,,,codes/Houston2013/CNN-2D/DHNN/64/all.npz,
Houston2013,CNN-3D,CSQ,16,cls,yes,,,,codes/Houston2013/CNN-3D/CSQ/16/cls.npz,
Houston2013,CNN-3D,CSQ,16,all,yes,,,,codes/Houston2013/CNN-3D/CSQ/16/all.npz,
Houston2013,CNN-3D,CSQ,32,cls,yes,,,,codes/Houston2013/CNN-3D/CSQ/32/cls.npz,
Houston2013,CNN-3D,CSQ,32,all,yes,,,,codes/Houston2013/CNN-3D/CSQ/32/all.npz,
Houston2013,CNN-3D,CSQ,64,cls,yes,,,,codes/Houston2013/CNN-3D/CSQ/64/cls.npz,
Houston2013,CNN-3D,CSQ,64,all,yes,,,,codes/Houston2013/CNN-3D/CSQ/64/all.npz,
Houston2013,CNN-3D,DPN,16,cls,yes,,,,codes/Houston2013/CNN-3D/DPN/16/cls.npz,
Houston2013,CNN-3D,DPN,16,all,yes,,,,codes/Houston2013/CNN-3D/DPN/16/all.npz,
Houston2013,CNN-3D,DPN,32,cls,yes,,,,codes/Houston2013/CNN-3D/DPN/32/cls.npz,
Houston2013,CNN-3D,DPN,32,all,yes,,,,codes/Houston2013/CNN-3D/DPN/32/all.npz,
Houston2013,CNN-3D,DPN,64,cls,yes,,,,codes/Houston2013/CNN-3D/DPN/64/cls.npz,
Houston2013,CNN-3D,DPN,64,all,yes,,,,codes/Houston2013/CNN-3D/DPN/64/all.npz,
Houston2013,CNN-3D,DSH,16,cls,yes,,,,codes/Houston2013/CNN-3D/DSH/16/cls.npz,
Houston2013,CNN-3D,DSH,16,all,yes,,,,codes/Houston2013/CNN-3D/DSH/16/all.npz,
Houston2013,CNN-3D,DSH,32,cls,yes,,,,codes/Houston2013/CNN-3D/DSH/32/cls.npz,
Houston2013,CNN-3D,DSH,32,all,yes,,,,codes/Houston2013/CNN-3D/DSH/32/all.npz,
Houston2013,CNN-3D,DSH,64,cls,yes,,,,codes/Houston2013/CNN-3D/DSH/64/cls.npz,
Houston2013,CNN-3D,DSH,64,all,yes,,,,codes/Houston2013/CNN-3D/DSH/64/all.npz,
Houston2013,CNN-3D,GreedyHash,16,cls,yes,,,,codes/Houston2013/CNN-3D/GreedyHash/16/cls.npz,
Houston2013,CNN-3D,GreedyHash,16,all,yes,,,,codes/Houston2013/CNN-3D/GreedyHash/16/all.npz,
Houston2013,CNN-3D,GreedyHash,32,cls,yes,,,,codes/Houston2013/CNN-3D/GreedyHash/32/cls.npz,
Houston2013,CNN-3D,GreedyHash,32,all,yes,,,,codes/Houston2013/CNN-3D/GreedyHash/32/all.npz,
Houston2013,CNN-3D,GreedyHash,64,cls,yes,,,,codes/Houston2013/CNN-3D/GreedyHash/64/cls.npz,
Houston2013,CNN-3D,GreedyHash,64,all,yes,,,,codes/Houston2013/CNN-3D/GreedyHash/64/all.npz,
Houston2013,CNN-3D,HashNet,16,cls,yes,,,,codes/Houston2013/CNN-3D/HashNet/16/cls.npz,
Houston2013,CNN-3D,HashNet,16,all,yes,,,,codes/Houston2013/CNN-3D/HashNet/16/all.npz,
Houston2013,CNN-3D,HashNet,32,cls,yes,,,,codes/Houston2013/CNN-3D/HashNet/32/cls.npz,
Houston2013,CNN-3D,HashNet,32,all,yes,,,,codes/Houston2013/CNN-3D/HashNet/32/all.npz,
Houston2013,CNN-3D,HashNet,64,cls,yes,,,,codes/Houston2013/CNN-3D/HashNet/64/cls.npz,
Houston2013,CNN-3D,HashNet,64,all,yes,,,,codes/Houston2013/CNN-3D/HashNet/64/all.npz,
Houston2013,CNN-3D,IDHN,16,cls,yes,,,,codes/Houston2013/CNN-3D/IDHN/16/cls.npz,
Houston2013,CNN-3D,IDHN,16,all,yes,,,,codes/Houston2013/CNN-3D/IDHN/16/all.npz,
Houston2013,CNN-3D,IDHN,32,cls,yes,,,,codes/Houston2013/CNN-3D/IDHN/32/cls.npz,
Houston2013,CNN-3D,IDHN,32,all,yes,,,,codes/Houston2013/CNN-3D/IDHN/32/all.npz,
Houston2013,CNN-3D,IDHN,64,cls,yes,,,,codes/Houston2013/CNN-3D/IDHN/64/cls.npz,
Houston2013,CNN-3D,IDHN,64,all,yes,,,,codes/Houston2013/CNN-3D/IDHN/64/all.npz,
Houston2013,CNN-3D,OrthoHash,16,cls,yes,,,,codes/Houston2013/CNN-3D/OrthoHash/16/cls.npz,
Houston2013,CNN-3D,OrthoHash,16,all,yes,,,,codes/Houston2013/CNN-3D/OrthoHash/16/all.npz,
Houston2013,CNN-3D,OrthoHash,32,cls,yes,,,,codes/Houston2013/CNN-3D/OrthoHash/32/cls.npz,
Houston2013,CNN-3D,OrthoHash,32,all,yes,,,,codes/Houston2013/CNN-3D/OrthoHash/32/all.npz,
Houston2013,CNN-3D,OrthoHash,64,cls,yes,,,,codes/Houston2013/CNN-3D/OrthoHash/64/cls.npz,
Houston2013,CNN-3D,OrthoHash,64,all,yes,,,,codes/Houston2013/CNN-3D/OrthoHash/64/all.npz,
Houston2013,CNN-3D,DSPCH,16,cls,yes,,,,codes/Houston2013/CNN-3D/DSPCH/16/cls.npz,
Houston2013,CNN-3D,DSPCH,16,all,yes,,,,codes/Houston2013/CNN-3D/DSPCH/16/all.npz,
Houston2013,CNN-3D,DSPCH,32,cls,yes,,,,codes/Houston2013/CNN-3D/DSPCH/32/cls.npz,
Houston2013,CNN-3D,DSPCH,32,all,yes,,,,codes/Houston2013/CNN-3D/DSPCH/32/all.npz,
Houston2013,CNN-3D,DSPCH,64,cls,yes,,,,codes/Houston2013/CNN-3D/DSPCH/64/cls.npz,
Houston2013,CNN-3D,DSPCH,64,all,yes,,,,codes/Houston2013/CNN-3D/DSPCH/64/all.npz,
Houston2013,CNN-3D,DHNN,16,cls,yes,,,,codes/Houston2013/CNN-3D/DHNN/16/cls.npz,
Houston2013,CNN-3D,DHNN,16,all,yes,,,,codes/Houston2013/CNN-3D/DHNN/16/all.npz,
Houston2013,CNN-3D,DHNN,32,cls,yes,,,,codes/Houston2013/CNN-3D/DHNN/32/cls.npz,
Houston2013,CNN-3D,DHNN,32,all,yes,,,,codes/Houston2013/CNN-3D/DHNN/32/all.npz,
Houston2013,CNN-3D,DHNN,64,cls,yes,,,,codes/Houston2013/CNN-3D/DHNN/64/cls.npz,
Houston2013,CNN-3D,DHNN,64,all,yes,,,,codes/Houston2013/CNN-3D/DHNN/64/all.npz,
Houston2013,HybridSN,CSQ,16,cls,yes,,,,codes/Houston2013/HybridSN/CSQ/16/cls.npz,
Houston2013,HybridSN,CSQ,16,all,yes,,,,codes/Houston2013/HybridSN/CSQ/16/all.npz,
Houston2013,HybridSN,CSQ,32,cls,yes,,,,codes/Houston2013/HybridSN/CSQ/32/cls.npz,
Houston2013,HybridSN,CSQ,32,all,yes,,,,codes/Houston2013/HybridSN/CSQ/32/all.npz,
Houston2013,HybridSN,CSQ,64,cls,yes,,,,codes/Houston2013/HybridSN/CSQ/64/cls.npz,
Houston2013,HybridSN,CSQ,64,all,yes,,,,codes/Houston2013/HybridSN/CSQ/64/all.npz,
Houston2013,HybridSN,DPN,16,cls,yes,,,,codes/Houston2013/HybridSN/DPN/16/cls.npz,
Houston2013,HybridSN,DPN,16,all,yes,,,,codes/Houston2013/HybridSN/DPN/16/all.npz,
Houston2013,HybridSN,DPN,32,cls,yes,,,,codes/Houston2013/HybridSN/DPN/32/cls.npz,
Houston2013,HybridSN,DPN,32,all,yes,,,,codes/Houston2013/HybridSN/DPN/32/all.npz,
Houston2013,HybridSN,DPN,64,cls,yes,,,,codes/Houston2013/HybridSN/DPN/64/cls.npz,
Houston2013,HybridSN,DPN,64,all,yes,,,,codes/Houston2013/HybridSN/DPN/64/all.npz,
Houston2013,HybridSN,DSH,16,cls,yes,,,,codes/Houston2013/HybridSN/DSH/16/cls.npz,
Houston2013,HybridSN,DSH,16,all,yes,,,,codes/Houston2013/HybridSN/DSH/16/all.npz,
Houston2013,HybridSN,DSH,32,cls,yes,,,,codes/Houston2013/HybridSN/DSH/32/cls.npz,
Houston2013,HybridSN,DSH,32,all,yes,,,,codes/Houston2013/HybridSN/DSH/32/all.npz,
Houston2013,HybridSN,DSH,64,cls,yes,,,,codes/Houston2013/HybridSN/DSH/64/cls.npz,
Houston2013,HybridSN,DSH,64,all,yes,,,,codes/Houston2013/HybridSN/DSH/64/all.npz,
Houston2013,HybridSN,GreedyHash,16,cls,yes,,,,codes/Houston2013/HybridSN/GreedyHash/16/cls.npz,
Houston2013,HybridSN,GreedyHash,16,all,yes,,,,codes/Houston2013/HybridSN/GreedyHash/16/all.npz,
Houston2013,HybridSN,GreedyHash,32,cls,yes,,,,codes/Houston2013/HybridSN/GreedyHash/32/cls.npz,
Houston2013,HybridSN,GreedyHash,32,all,yes,,,,codes/Houston2013/HybridSN/GreedyHash/32/all.npz,
Houston2013,HybridSN,GreedyHash,64,cls,yes,,,,codes/Houston2013/HybridSN/GreedyHash/64/cls.npz,
Houston2013,HybridSN,GreedyHash,64,all,yes,,,,codes/Houston2013/HybridSN/GreedyHash/64/all.npz,
Houston2013,HybridSN,HashNet,16,cls,yes,,,,codes/Houston2013/HybridSN/HashNet/16/cls.npz,
Houston2013,HybridSN,HashNet,16,all,yes,,,,codes/Houston2013/HybridSN/HashNet/16/all.npz,
Houston2013,HybridSN,HashNet,32,cls,yes,,,,codes/Houston2013/HybridSN/HashNet/32/cls.npz,
Houston2013,HybridSN,HashNet,32,all,yes,,,,codes/Houston2013/HybridSN/HashNet/32/all.npz,
Houston2013,HybridSN,HashNet,64,cls,yes,,,,codes/Houston2013/HybridSN/HashNet/64/cls.npz,
Houston2013,HybridSN,HashNet,64,all,yes,,,,codes/Houston2013/HybridSN/HashNet/64/all.npz,
Houston2013,HybridSN,IDHN,16,cls,yes,,,,codes/Houston2013/HybridSN/IDHN/16/cls.npz,
Houston2013,HybridSN,IDHN,16,all,yes,,,,codes/Houston2013/HybridSN/IDHN/16/all.npz,
Houston2013,HybridSN,IDHN,32,cls,yes,,,,codes/Houston2013/HybridSN/IDHN/32/cls.npz,
Houston2013,HybridSN,IDHN,32,all,yes,,,,codes/Houston2013/HybridSN/IDHN/32/all.npz,
